ID,Price,Levy,Engine volume,Mileage(km),Cylinders,Airbags,Fuel type_CNG,Fuel type_Diesel,Fuel type_Hybrid,Fuel type_Hydrogen,Fuel type_LPG,Fuel type_Petrol,Fuel type_Plug-in Hybrid
45814776.0,1700.0,0.0,1.6,1000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45786844.0,8467.0,0.0,1.5,129000.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45772852.0,314.0,2410.0,6.2,274771.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45618992.0,1725.0,1172.0,3.5,132630.0,6.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45797073.0,32910.0,777.0,2.5,154154.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45798175.0,65.0,0.0,1.8,137600.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45810127.0,11992.0,687.0,1.6,133608.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45812079.0,7840.0,0.0,1.5,191558.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45597162.0,9408.0,490.0,1.3,95000.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
42805584.0,30734.0,0.0,4.8,230000.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45665405.0,13956.0,271.0,1.5,107000.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45770319.0,627.0,1058.0,3.5,318285.0,6.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45537626.0,16308.0,474.0,1.4,81064.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45789425.0,10976.0,779.0,2.5,145600.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45661651.0,6272.0,1624.0,3.5,274088.0,6.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45429914.0,20385.0,697.0,1.8,78000.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45815875.0,784.0,530.0,1.6,125928.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45768076.0,3763.0,259.0,1.4,138491.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
44532992.0,21012.0,0.0,3.2,102000.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43694102.0,80.0,0.0,2.4,1000.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42732992.0,250.0,0.0,3.0,32000.0,6.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45804484.0,27422.0,751.0,2.4,101709.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45815523.0,8154.0,0.0,1.3,229000.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45769586.0,125.0,1664.0,5.7,234683.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45755971.0,17562.0,0.0,1.8,19000.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45635082.0,392.0,781.0,2.5,162987.0,5.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45772053.0,26971.0,1820.0,3.5,18555.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45785523.0,18817.0,0.0,1.8,127000.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45801533.0,15612.0,583.0,1.6,120000.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45798383.0,9408.0,0.0,1.2,236000.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45769146.0,6429.0,2225.0,4.6,190875.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45809871.0,40346.0,345.0,1.5,10409.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45802131.0,12522.0,1024.0,2.5,134990.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45115418.0,23207.0,1172.0,3.5,86000.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45811053.0,3763.0,420.0,1.6,29450.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
44585231.0,45.0,0.0,1.8,256000.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45814512.0,11290.0,0.0,2.5,140000.0,6.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45432308.0,13485.0,0.0,1.5,291200.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45766792.0,12858.0,0.0,1.3,147000.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45812322.0,300.0,0.0,3.7,3422.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45787222.0,39201.0,0.0,2.4,17000.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45813900.0,392.0,1055.0,3.5,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45787415.0,13485.0,753.0,2.4,82000.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45758519.0,11133.0,1273.0,3.5,91899.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45814307.0,23521.0,1091.0,2.5,123000.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45763604.0,392.0,1111.0,3.7,55858.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45809680.0,28078.0,446.0,1.3,27083.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45568273.0,11447.0,501.0,1.5,80000.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45776880.0,18189.0,0.0,1.5,58100.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45766181.0,13172.0,0.0,1.8,156000.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45789887.0,5645.0,1705.0,2.7,76121.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45393769.0,12231.0,781.0,2.5,78000.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45806348.0,26030.0,0.0,4.2,113600.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45642877.0,24148.0,0.0,3.4,150000.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45367170.0,10976.0,843.0,1.5,156000.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45764424.0,3607.0,862.0,2.5,168966.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45814823.0,6272.0,777.0,2.5,55811.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45791297.0,17876.0,0.0,1.8,15000.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45775589.0,11917.0,0.0,1.5,3200.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45803612.0,30455.0,934.0,2.5,35463.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45774942.0,6272.0,0.0,1.6,200000.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
45801541.0,12544.0,0.0,1.8,180000.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45757168.0,784.0,382.0,1.5,81440.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45794943.0,7840.0,0.0,1.6,195000.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45687624.0,14426.0,0.0,1.2,170000.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45667420.0,14269.0,0.0,1.5,158000.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45018789.0,12544.0,475.0,1.4,121000.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45795085.0,4861.0,1515.0,1.8,127000.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45474642.0,30420.0,1018.0,3.0,145000.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45792413.0,32772.0,764.0,1.7,30068.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45763723.0,8467.0,0.0,1.5,135000.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45801892.0,33575.0,880.0,1.6,53871.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45815937.0,5645.0,997.0,3.3,165355.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45798180.0,11368.0,1047.0,1.6,117771.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45814380.0,5018.0,0.0,1.6,277545.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45757624.0,4077.0,1249.0,2.5,70907.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45754852.0,1176.0,1473.0,3.7,280040.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45744781.0,5488.0,790.0,1.6,112282.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44382877.0,15000.0,1552.0,1.5,39000.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45760706.0,11917.0,0.0,1.4,112000.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45793011.0,23521.0,781.0,2.5,89000.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45801384.0,15681.0,585.0,1.8,180000.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45779032.0,7213.0,0.0,1.9,200000.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45815272.0,1019.0,585.0,1.8,156477.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45810171.0,9512.0,761.0,1.8,118875.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45776507.0,13485.0,0.0,3.2,25500.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43278182.0,8500.0,1148.0,1.2,98000.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45015198.0,12388.0,761.0,1.8,231003.0,4.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45730150.0,25591.0,530.0,1.6,48088.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45635407.0,6272.0,0.0,0.6,126000.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45769024.0,470.0,761.0,1.8,408997.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43278454.0,6700.0,1148.0,1.2,58000.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45768699.0,470.0,645.0,1.8,32974.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45785118.0,17249.0,584.0,1.8,88000.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45772997.0,1098.0,690.0,1.5,132528.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45760131.0,7527.0,0.0,1.6,151692.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
45797101.0,14454.0,531.0,1.6,149935.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45670275.0,17876.0,0.0,1.8,156800.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45615969.0,29793.0,934.0,2.5,140000.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45809783.0,11274.0,645.0,1.8,173877.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45761980.0,16621.0,0.0,2.4,180000.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45775324.0,10349.0,0.0,1.5,243075.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45682281.0,18817.0,0.0,1.8,123000.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45763585.0,188.0,289.0,0.4,209843.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45441578.0,8154.0,753.0,2.4,178892.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45813571.0,7213.0,0.0,2.8,9401.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45815728.0,10976.0,0.0,4.4,182000.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45770333.0,9408.0,0.0,1.3,129000.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45769485.0,25086.0,1249.0,2.5,54000.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45782037.0,19444.0,707.0,2.0,145600.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45772748.0,1568.0,1493.0,3.5,77205.0,6.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45767025.0,8154.0,1156.0,2.3,87688.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44754545.0,12544.0,1832.0,2.2,223000.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45618013.0,11133.0,1053.0,3.5,238546.0,6.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
41792927.0,10036.0,0.0,2.2,118000.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45759217.0,31988.0,1935.0,4.6,155976.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45815368.0,6899.0,0.0,1.7,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45806760.0,3293.0,1083.0,3.6,126043.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44238089.0,45.0,0.0,1.3,87000.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45720360.0,7840.0,0.0,1.7,20000.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45801387.0,17249.0,0.0,1.8,102000.0,4.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45814297.0,6272.0,586.0,1.8,149000.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45801175.0,13172.0,0.0,1.3,112000.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45757582.0,32929.0,1202.0,2.4,43200.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45674395.0,10349.0,1413.0,1.5,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45649958.0,11133.0,394.0,2.5,179381.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45815390.0,784.0,518.0,2.5,129989.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45648263.0,470.0,831.0,2.4,278989.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45522613.0,14113.0,751.0,2.4,130000.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45770835.0,16308.0,645.0,1.8,156000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45812671.0,15994.0,738.0,1.4,97189.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45729911.0,31772.0,730.0,1.6,125996.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45787474.0,13172.0,751.0,2.4,84000.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45731103.0,30750.0,777.0,2.5,115474.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45590380.0,26030.0,528.0,1.6,104000.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45444840.0,28539.0,0.0,1.8,192000.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45766293.0,14583.0,834.0,2.7,265558.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45287644.0,26657.0,442.0,1.8,28885.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45810480.0,32393.0,730.0,1.6,59191.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45788149.0,29793.0,1202.0,2.4,78000.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45687380.0,3.0,810.0,1.8,41000.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45788519.0,24462.0,697.0,1.8,43294.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45787109.0,17245.0,810.0,1.8,67200.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45789652.0,10976.0,0.0,2.4,211656.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
45795841.0,16308.0,878.0,1.8,193000.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45786704.0,12231.0,702.0,1.4,140000.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45773829.0,15681.0,0.0,3.0,18000.0,8.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
39223518.0,9408.0,0.0,2.3,102000.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45768087.0,1568.0,1172.0,3.5,342622.0,6.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45661040.0,941.0,1356.0,4.6,229966.0,8.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45730318.0,22947.0,1273.0,2.7,142419.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45445325.0,29793.0,0.0,2.5,204800.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45776407.0,4391.0,0.0,3.5,555.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44751597.0,9408.0,0.0,1.3,126000.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45785254.0,10036.0,0.0,2.0,290000.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45759419.0,1333.0,831.0,2.4,142741.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45801598.0,20149.0,583.0,1.6,136292.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45771669.0,18189.0,473.0,1.4,66000.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45759228.0,941.0,1811.0,4.6,260771.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45813891.0,3450.0,1811.0,4.6,191310.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45776832.0,17249.0,2188.0,1.8,78000.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45649837.0,4077.0,1363.0,4.6,150909.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45802245.0,11917.0,0.0,3.2,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45807503.0,392.0,862.0,2.5,193754.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45655165.0,627.0,1360.0,4.6,243467.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44886390.0,16621.0,781.0,2.5,76000.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45811477.0,3000.0,0.0,1.8,12648846.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45550910.0,50.0,0.0,1.5,150000.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45760676.0,3300.0,0.0,1.6,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45759045.0,15681.0,640.0,2.0,90000.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45808627.0,6899.0,1304.0,4.4,167034.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45789128.0,17249.0,690.0,1.5,56000.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43721057.0,23521.0,0.0,2.4,89000.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45810450.0,8154.0,0.0,1.3,191000.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45760642.0,4861.0,781.0,2.5,260133.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45815904.0,2195.0,749.0,2.4,115859.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45801619.0,20005.0,531.0,1.6,143567.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45797372.0,10381.0,583.0,1.6,56581.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45793455.0,14113.0,1185.0,2.5,0.0,6.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45525801.0,13485.0,0.0,2.4,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45749555.0,30.0,0.0,1.3,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45816006.0,1333.0,585.0,1.8,267010.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45809752.0,15530.0,502.0,1.5,86262.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45801727.0,18531.0,583.0,1.6,165845.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45766282.0,3763.0,1714.0,3.5,174827.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45641265.0,470.0,531.0,1.6,136712.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44061393.0,9000.0,1268.0,1.5,149000.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45792203.0,24775.0,0.0,2.5,78560.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45781820.0,13799.0,0.0,1.5,182000.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45788006.0,17249.0,0.0,1.8,80000.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
44917581.0,5959.0,1141.0,2.4,123000.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45781949.0,16935.0,0.0,3.2,210000.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45451626.0,17876.0,585.0,1.8,117920.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42444388.0,32929.0,0.0,2.4,57600.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45797239.0,27924.0,777.0,2.5,174485.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45654173.0,627.0,1360.0,4.6,243467.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45802338.0,13485.0,0.0,1.5,152000.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45756447.0,6272.0,0.0,1.8,100000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45767878.0,31361.0,934.0,2.5,156800.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45698268.0,23834.0,0.0,2.5,109000.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45764196.0,14583.0,834.0,2.7,265558.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45798435.0,11604.0,0.0,2.8,248000.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44838566.0,15681.0,271.0,1.5,101101.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45806448.0,8467.0,761.0,1.8,192000.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45596084.0,20855.0,924.0,1.8,18942.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45727778.0,549.0,779.0,2.5,210698.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45784865.0,6899.0,0.0,2.5,98521.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45802047.0,17249.0,1141.0,3.8,94055.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44284905.0,17876.0,639.0,2.0,93669.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45812807.0,470.0,1249.0,2.5,90336.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45729680.0,27946.0,730.0,1.6,55446.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45668012.0,1254.0,0.0,1.6,200000.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45814886.0,251.0,1249.0,2.5,58778.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45770524.0,25716.0,0.0,3.0,18300.0,6.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45787578.0,17876.0,0.0,2.5,78000.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45797135.0,1019.0,781.0,2.5,498435.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45705958.0,10036.0,308.0,1.5,109000.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45454094.0,8500.0,0.0,1.6,11111.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45793932.0,7840.0,843.0,1.5,230000.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45805571.0,7056.0,0.0,1.5,190000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45342052.0,19130.0,781.0,2.5,75000.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44461194.0,10976.0,0.0,2.5,148000.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45816579.0,549.0,1277.0,2.4,46853.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42273633.0,80.0,0.0,2.5,220000.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45812653.0,3450.0,738.0,1.4,46261.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45809165.0,21253.0,308.0,1.5,81200.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45654377.0,470.0,753.0,2.4,202864.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45762651.0,13172.0,0.0,1.5,180800.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45759191.0,17876.0,781.0,2.5,125000.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45808657.0,8467.0,1091.0,2.5,70066.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45813835.0,3293.0,1668.0,5.7,202592.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
