Entity,Code,Year,Urban (%),GDP per capita (int.-$) ($),Population
Trinidad and Tobago,TTO,1820,,,61559.0
Trinidad and Tobago,TTO,1821,,,61877.0
Trinidad and Tobago,TTO,1823,,,62604.0
Trinidad and Tobago,TTO,1824,,,63015.0
Trinidad and Tobago,TTO,1826,,,63931.0
Trinidad and Tobago,TTO,1827,,,64437.0
Trinidad and Tobago,TTO,1828,,,64975.0
Trinidad and Tobago,TTO,1829,,,65546.0
Trinidad and Tobago,TTO,1831,,,66787.0
Trinidad and Tobago,TTO,1832,,,67431.0
Trinidad and Tobago,TTO,1833,,,68081.0
Trinidad and Tobago,TTO,1834,,,68737.0
Trinidad and Tobago,TTO,1835,,,69399.0
Trinidad and Tobago,TTO,1836,,,70068.0
Trinidad and Tobago,TTO,1837,,,70743.0
Trinidad and Tobago,TTO,1838,,,71424.0
Trinidad and Tobago,TTO,1839,,,72113.0
Trinidad and Tobago,TTO,1840,,,72807.0
Trinidad and Tobago,TTO,1841,,,73557.0
Trinidad and Tobago,TTO,1842,,,74362.0
Trinidad and Tobago,TTO,1843,,,75225.0
Trinidad and Tobago,TTO,1844,,,76147.0
Trinidad and Tobago,TTO,1845,,,77130.0
Trinidad and Tobago,TTO,1847,,,79285.0
Trinidad and Tobago,TTO,1848,,,80462.0
Trinidad and Tobago,TTO,1849,,,81706.0
Trinidad and Tobago,TTO,1850,,,83021.0
Trinidad and Tobago,TTO,1851,,,84433.0
Trinidad and Tobago,TTO,1852,,,85919.0
Trinidad and Tobago,TTO,1854,,,89125.0
Trinidad and Tobago,TTO,1855,,,90850.0
Trinidad and Tobago,TTO,1856,,,92657.0
Trinidad and Tobago,TTO,1857,,,94551.0
Trinidad and Tobago,TTO,1858,,,96534.0
Trinidad and Tobago,TTO,1859,,,98607.0
Trinidad and Tobago,TTO,1860,,,100774.0
Trinidad and Tobago,TTO,1861,,,103060.0
Trinidad and Tobago,TTO,1862,,,105420.0
Trinidad and Tobago,TTO,1863,,,107858.0
Trinidad and Tobago,TTO,1864,,,110375.0
Trinidad and Tobago,TTO,1865,,,112975.0
Trinidad and Tobago,TTO,1866,,,115658.0
Trinidad and Tobago,TTO,1867,,,118429.0
Trinidad and Tobago,TTO,1868,,,121290.0
Trinidad and Tobago,TTO,1869,,,124243.0
Trinidad and Tobago,TTO,1870,,,127291.0
Trinidad and Tobago,TTO,1871,,,130437.0
Trinidad and Tobago,TTO,1872,,,133685.0
Trinidad and Tobago,TTO,1873,,,136650.0
Trinidad and Tobago,TTO,1874,,,140106.0
Trinidad and Tobago,TTO,1875,,,143675.0
Trinidad and Tobago,TTO,1876,,,147361.0
Trinidad and Tobago,TTO,1877,,,150824.0
Trinidad and Tobago,TTO,1878,,,154766.0
Trinidad and Tobago,TTO,1880,,,163021.0
Trinidad and Tobago,TTO,1881,,,167019.0
Trinidad and Tobago,TTO,1883,,,175927.0
Trinidad and Tobago,TTO,1884,,,180281.0
Trinidad and Tobago,TTO,1885,,,185026.0
Trinidad and Tobago,TTO,1886,,,189896.0
Trinidad and Tobago,TTO,1887,,,194638.0
Trinidad and Tobago,TTO,1888,,,199761.0
Trinidad and Tobago,TTO,1889,,,205019.0
Trinidad and Tobago,TTO,1890,,,210416.0
Trinidad and Tobago,TTO,1891,,,215954.0
Trinidad and Tobago,TTO,1892,,,221638.0
Trinidad and Tobago,TTO,1893,,,227472.0
Trinidad and Tobago,TTO,1894,,,233460.0
Trinidad and Tobago,TTO,1895,,,239604.0
Trinidad and Tobago,TTO,1896,,,245821.0
Trinidad and Tobago,TTO,1897,,,252005.0
Trinidad and Tobago,TTO,1898,,,258236.0
Trinidad and Tobago,TTO,1899,,,264500.0
Trinidad and Tobago,TTO,1900,,,270875.0
Trinidad and Tobago,TTO,1901,,,277257.0
Trinidad and Tobago,TTO,1902,,,283696.0
Trinidad and Tobago,TTO,1903,,,290032.0
Trinidad and Tobago,TTO,1904,,,296414.0
Trinidad and Tobago,TTO,1905,,,302823.0
Trinidad and Tobago,TTO,1906,,,309349.0
Trinidad and Tobago,TTO,1907,,,315810.0
Trinidad and Tobago,TTO,1909,,,329625.0
Trinidad and Tobago,TTO,1910,,,336844.0
Trinidad and Tobago,TTO,1911,,,344067.0
Trinidad and Tobago,TTO,1912,,,351295.0
Trinidad and Tobago,TTO,1913,,,357847.0
Trinidad and Tobago,TTO,1914,,,363724.0
Trinidad and Tobago,TTO,1915,,,368924.0
Trinidad and Tobago,TTO,1916,,,374468.0
Trinidad and Tobago,TTO,1917,,,380014.0
Trinidad and Tobago,TTO,1918,,,385416.0
Trinidad and Tobago,TTO,1919,,,390854.0
Trinidad and Tobago,TTO,1920,,,387115.0
Trinidad and Tobago,TTO,1921,,,383037.0
Trinidad and Tobago,TTO,1922,,,378618.0
Trinidad and Tobago,TTO,1923,,,382697.0
Trinidad and Tobago,TTO,1924,,,386435.0
Trinidad and Tobago,TTO,1925,,,389494.0
Trinidad and Tobago,TTO,1926,,,392553.0
Trinidad and Tobago,TTO,1927,,,395952.0
Trinidad and Tobago,TTO,1928,,,400370.0
Trinidad and Tobago,TTO,1929,,,406148.0
Trinidad and Tobago,TTO,1930,,,412945.0
Trinidad and Tobago,TTO,1931,,,419403.0
Trinidad and Tobago,TTO,1932,,,425181.0
Trinidad and Tobago,TTO,1933,,,430619.0
Trinidad and Tobago,TTO,1934,,,436737.0
Trinidad and Tobago,TTO,1935,,,443534.0
Trinidad and Tobago,TTO,1936,,,451011.0
Trinidad and Tobago,TTO,1937,,,458828.0
Trinidad and Tobago,TTO,1938,,,466985.0
Trinidad and Tobago,TTO,1939,,,475822.0
Trinidad and Tobago,TTO,1940,,,487378.0
Trinidad and Tobago,TTO,1941,,,502332.0
Trinidad and Tobago,TTO,1942,,,518986.0
Trinidad and Tobago,TTO,1943,,,533940.0
Trinidad and Tobago,TTO,1945,,,558751.0
Trinidad and Tobago,TTO,1946,,,574725.0
Trinidad and Tobago,TTO,1948,,,611431.0
Trinidad and Tobago,TTO,1949,,,629444.0
Trinidad and Tobago,TTO,1950,26.26,5080.0,646000.0
Trinidad and Tobago,TTO,1951,26.995,5440.0,659000.0
Trinidad and Tobago,TTO,1952,27.743,5544.0,676000.0
Trinidad and Tobago,TTO,1953,28.502,5596.0,695000.0
Trinidad and Tobago,TTO,1954,29.275,5646.0,717000.0
Trinidad and Tobago,TTO,1955,30.059,5918.0,740000.0
Trinidad and Tobago,TTO,1956,30.857,6680.0,763000.0
Trinidad and Tobago,TTO,1957,31.664,6802.0,786000.0
Trinidad and Tobago,TTO,1958,32.483,7065.0,808000.0
Trinidad and Tobago,TTO,1959,33.313,7240.0,829000.0
Trinidad and Tobago,TTO,1960,34.155,7773.0,848000.0
Trinidad and Tobago,TTO,1961,35.004,7956.0,865000.0
Trinidad and Tobago,TTO,1962,35.864,7714.0,879000.0
Trinidad and Tobago,TTO,1963,36.734,8582.0,892000.0
Trinidad and Tobago,TTO,1964,37.613,8648.0,903000.0
Trinidad and Tobago,TTO,1965,38.498,8463.0,912000.0
Trinidad and Tobago,TTO,1966,39.392,8710.0,919000.0
Trinidad and Tobago,TTO,1967,40.294,9135.0,925000.0
Trinidad and Tobago,TTO,1968,41.203,9750.0,931000.0
Trinidad and Tobago,TTO,1969,42.115,10406.0,937000.0
Trinidad and Tobago,TTO,1970,43.035,10628.0,945000.0
Trinidad and Tobago,TTO,1971,43.959,10158.0,956000.0
Trinidad and Tobago,TTO,1972,44.888,11696.0,968000.0
Trinidad and Tobago,TTO,1973,45.819,11855.0,982000.0
Trinidad and Tobago,TTO,1974,46.754,13130.0,996000.0
Trinidad and Tobago,TTO,1975,47.691,13077.0,1011000.0
Trinidad and Tobago,TTO,1976,48.631,14366.0,1025000.0
Trinidad and Tobago,TTO,1977,49.57,14381.0,1039000.0
Trinidad and Tobago,TTO,1978,50.51,15692.0,1054000.0
Trinidad and Tobago,TTO,1979,51.449,16665.0,1069000.0
Trinidad and Tobago,TTO,1980,52.284,17614.0,1085000.0
Trinidad and Tobago,TTO,1981,52.468,17899.0,1102000.0
Trinidad and Tobago,TTO,1982,52.653,15972.0,1120000.0
Trinidad and Tobago,TTO,1983,52.837,14175.0,1138000.0
Trinidad and Tobago,TTO,1984,53.021,14461.0,1155000.0
Trinidad and Tobago,TTO,1985,53.205,14081.0,1170000.0
Trinidad and Tobago,TTO,1987,53.573,10628.0,1195000.0
Trinidad and Tobago,TTO,1989,53.941,9015.0,1213000.0
Trinidad and Tobago,TTO,1990,54.124,9392.0,1221000.0
Trinidad and Tobago,TTO,1991,54.308,8389.0,1229000.0
Trinidad and Tobago,TTO,1992,54.491,9606.0,1237000.0
Trinidad and Tobago,TTO,1993,54.674,8421.0,1244000.0
Trinidad and Tobago,TTO,1994,54.857,7952.0,1250000.0
Trinidad and Tobago,TTO,1995,55.04,8213.0,1254000.0
Trinidad and Tobago,TTO,1996,55.224,7943.0,1258000.0
Trinidad and Tobago,TTO,1997,55.406,8173.0,1260000.0
Trinidad and Tobago,TTO,1998,55.589,8342.0,1262000.0
Trinidad and Tobago,TTO,2000,55.905,12674.0,1267000.0
Trinidad and Tobago,TTO,2002,55.53,12411.0,1277000.0
Trinidad and Tobago,TTO,2003,55.343,16095.0,1284000.0
Trinidad and Tobago,TTO,2004,55.155,17943.0,1290000.0
Trinidad and Tobago,TTO,2005,54.967,21837.0,1296000.0
Trinidad and Tobago,TTO,2006,54.779,25330.0,1303000.0
Trinidad and Tobago,TTO,2007,54.59,27979.0,1308000.0
Trinidad and Tobago,TTO,2008,54.402,32994.0,1314000.0
Trinidad and Tobago,TTO,2009,54.213,22910.0,1321000.0
Trinidad and Tobago,TTO,2010,54.025,25687.0,1328000.0
Trinidad and Tobago,TTO,2011,53.836,29745.0,1336000.0
Trinidad and Tobago,TTO,2012,53.671,30351.0,1345000.0
Tunisia,TUN,1800,,,862029.0
Tunisia,TUN,1801,,,862673.0
Tunisia,TUN,1802,,,863317.0
Tunisia,TUN,1803,,,863962.0
Tunisia,TUN,1805,,,865254.0
Tunisia,TUN,1806,,,865900.0
Tunisia,TUN,1807,,,866547.0
Tunisia,TUN,1808,,,867194.0
Tunisia,TUN,1809,,,867842.0
Tunisia,TUN,1810,,,868499.0
Tunisia,TUN,1811,,,869364.0
Tunisia,TUN,1812,,,870447.0
Tunisia,TUN,1813,,,871749.0
Tunisia,TUN,1814,,,873271.0
Tunisia,TUN,1815,,,875017.0
Tunisia,TUN,1816,,,876986.0
Tunisia,TUN,1817,,,879180.0
Tunisia,TUN,1818,,,881601.0
Tunisia,TUN,1819,,,884250.0
Tunisia,TUN,1820,,624.0,887129.0
Tunisia,TUN,1821,,,890239.0
Tunisia,TUN,1822,,,893582.0
Tunisia,TUN,1823,,,897159.0
Tunisia,TUN,1824,,,900972.0
Tunisia,TUN,1825,,,905023.0
Tunisia,TUN,1826,,,909313.0
Tunisia,TUN,1827,,,913843.0
Tunisia,TUN,1828,,,918616.0
Tunisia,TUN,1829,,,923632.0
Tunisia,TUN,1830,,,928894.0
Tunisia,TUN,1831,,,934403.0
Tunisia,TUN,1832,,,939945.0
Tunisia,TUN,1833,,,945519.0
Tunisia,TUN,1834,,,951126.0
Tunisia,TUN,1835,,,956767.0
Tunisia,TUN,1836,,,962441.0
Tunisia,TUN,1837,,,968149.0
Tunisia,TUN,1838,,,973891.0
Tunisia,TUN,1839,,,979666.0
Tunisia,TUN,1840,,,985476.0
Tunisia,TUN,1841,,,991321.0
Tunisia,TUN,1842,,,997200.0
Tunisia,TUN,1843,,,1003113.0
Tunisia,TUN,1844,,,1009062.0
Tunisia,TUN,1845,,,1015047.0
Tunisia,TUN,1846,,,1021066.0
Tunisia,TUN,1847,,,1027122.0
Tunisia,TUN,1848,,,1033213.0
Tunisia,TUN,1849,,,1039341.0
Tunisia,TUN,1850,,,1045505.0
Tunisia,TUN,1851,,,1052033.0
Tunisia,TUN,1852,,,1058602.0
Tunisia,TUN,1853,,,1065212.0
Tunisia,TUN,1854,,,1071864.0
Tunisia,TUN,1855,,,1078556.0
Tunisia,TUN,1856,,,1085291.0
Tunisia,TUN,1857,,,1092067.0
Tunisia,TUN,1859,,,1105747.0
Tunisia,TUN,1860,,,1112651.0
Tunisia,TUN,1861,,,1119873.0
Tunisia,TUN,1862,,,1127421.0
Tunisia,TUN,1863,,,1135297.0
Tunisia,TUN,1864,,,1143509.0
Tunisia,TUN,1865,,,1152061.0
Tunisia,TUN,1866,,,1160958.0
Tunisia,TUN,1868,,,1179812.0
Tunisia,TUN,1869,,,1189779.0
Tunisia,TUN,1870,,919.0,1200115.0
Tunisia,TUN,1872,,,1221913.0
Tunisia,TUN,1873,,,1231684.0
Tunisia,TUN,1875,,,1255997.0
Tunisia,TUN,1876,,,1268802.0
Tunisia,TUN,1877,,,1281040.0
Tunisia,TUN,1878,,,1294993.0
Tunisia,TUN,1879,,,1309442.0
Tunisia,TUN,1880,,,1324052.0
Tunisia,TUN,1881,,,1338410.0
Tunisia,TUN,1882,,,1353343.0
Tunisia,TUN,1883,,,1368442.0
Tunisia,TUN,1884,,,1383334.0
Tunisia,TUN,1885,,,1398768.0
Tunisia,TUN,1886,,,1414374.0
Tunisia,TUN,1887,,,1429821.0
Tunisia,TUN,1888,,,1445773.0
Tunisia,TUN,1889,,,1461903.0
Tunisia,TUN,1890,,,1478213.0
Tunisia,TUN,1891,,,1494704.0
Tunisia,TUN,1892,,,1511380.0
Tunisia,TUN,1893,,,1528241.0
Tunisia,TUN,1894,,,1545290.0
Tunisia,TUN,1895,,,1562530.0
Tunisia,TUN,1896,,,1579961.0
Tunisia,TUN,1897,,,1597587.0
Tunisia,TUN,1898,,,1615409.0
Tunisia,TUN,1899,,,1633430.0
Tunisia,TUN,1900,,,1651652.0
Tunisia,TUN,1902,,,1688380.0
Tunisia,TUN,1903,,,1707214.0
Tunisia,TUN,1904,,,1726258.0
Tunisia,TUN,1905,,,1745515.0
Tunisia,TUN,1906,,,1764986.0
Tunisia,TUN,1907,,,1784190.0
Tunisia,TUN,1908,,,1804092.0
Tunisia,TUN,1909,,,1824216.0
Tunisia,TUN,1910,,,1844564.0
Tunisia,TUN,1911,,,1864995.0
Tunisia,TUN,1912,,,1885798.0
Tunisia,TUN,1913,,1282.0,1910946.0
Tunisia,TUN,1914,,,1940562.0
Tunisia,TUN,1915,,,1974771.0
Tunisia,TUN,1917,,,2045008.0
Tunisia,TUN,1918,,,2080210.0
Tunisia,TUN,1919,,,2116233.0
Tunisia,TUN,1920,,,2152880.0
Tunisia,TUN,1921,,,2190161.0
Tunisia,TUN,1922,,,2228089.0
Tunisia,TUN,1923,,,2266673.0
Tunisia,TUN,1924,,,2305925.0
Tunisia,TUN,1925,,,2345857.0
Tunisia,TUN,1926,,,2386480.0
Tunisia,TUN,1927,,,2427807.0
Tunisia,TUN,1928,,,2469850.0
Tunisia,TUN,1929,,,2512621.0
Tunisia,TUN,1930,,,2556132.0
Tunisia,TUN,1931,,,2600397.0
Tunisia,TUN,1932,,,2645428.0
Tunisia,TUN,1933,,,2691239.0
Tunisia,TUN,1934,,,2737844.0
Tunisia,TUN,1935,,,2785255.0
Tunisia,TUN,1936,,,2833488.0
Tunisia,TUN,1938,,,2932473.0
Tunisia,TUN,1939,,,2983255.0
Tunisia,TUN,1940,,,3034916.0
Tunisia,TUN,1943,,,3195331.0
Tunisia,TUN,1944,,,3250664.0
Tunisia,TUN,1945,,,3306957.0
Tunisia,TUN,1946,,,3364223.0
Tunisia,TUN,1947,,,3422482.0
Tunisia,TUN,1948,,,3481750.0
Tunisia,TUN,1949,,,3542043.0
Tunisia,TUN,1950,32.293,1619.0,3605000.0
Tunisia,TUN,1951,32.873,1607.0,3696000.0
Tunisia,TUN,1952,33.459,1772.0,3773000.0
Tunisia,TUN,1953,34.049,1806.0,3838000.0
Tunisia,TUN,1955,35.244,1691.0,3944000.0
Tunisia,TUN,1956,35.777,1777.0,3989000.0
Tunisia,TUN,1957,36.207,1683.0,4033000.0
Tunisia,TUN,1958,36.639,1875.0,4077000.0
Tunisia,TUN,1959,37.074,1767.0,4125000.0
Tunisia,TUN,1960,37.511,1950.0,4178000.0
Tunisia,TUN,1961,37.95,2085.0,4238000.0
Tunisia,TUN,1962,38.391,2003.0,4305000.0
Tunisia,TUN,1963,38.833,2259.0,4380000.0
Tunisia,TUN,1964,39.279,2308.0,4461000.0
Tunisia,TUN,1965,39.724,2400.0,4548000.0
Tunisia,TUN,1966,40.23,2402.0,4641000.0
Tunisia,TUN,1967,41.036,2331.0,4741000.0
Tunisia,TUN,1968,41.848,2520.0,4845000.0
Tunisia,TUN,1969,42.662,2556.0,4953000.0
Tunisia,TUN,1970,43.482,2653.0,5064000.0
Tunisia,TUN,1971,44.305,2879.0,5176000.0
Tunisia,TUN,1973,45.959,3225.0,5409000.0
Tunisia,TUN,1974,46.79,3403.0,5531000.0
Tunisia,TUN,1975,47.588,3552.0,5657000.0
Tunisia,TUN,1976,48.184,3731.0,5786000.0
Tunisia,TUN,1977,48.779,3765.0,5920000.0
Tunisia,TUN,1978,49.375,3922.0,6060000.0
Tunisia,TUN,1979,49.972,4083.0,6211000.0
Tunisia,TUN,1980,50.569,4275.0,6374000.0
Tunisia,TUN,1981,51.164,4400.0,6551000.0
Tunisia,TUN,1982,51.76,4295.0,6741000.0
Tunisia,TUN,1983,52.356,4414.0,6937000.0
Tunisia,TUN,1984,53.011,4455.0,7135000.0
Tunisia,TUN,1985,53.839,4591.0,7330000.0
Tunisia,TUN,1986,54.667,4553.0,7518000.0
Tunisia,TUN,1987,55.491,4865.0,7701000.0
Tunisia,TUN,1988,56.314,4923.0,7880000.0
Tunisia,TUN,1989,57.131,5088.0,8060000.0
Tunisia,TUN,1990,57.946,5429.0,8243000.0
Tunisia,TUN,1991,58.756,5582.0,8428000.0
Tunisia,TUN,1992,59.562,6130.0,8614000.0
Tunisia,TUN,1993,60.362,6460.0,8796000.0
Tunisia,TUN,1995,61.474,7555.0,9125000.0
Tunisia,TUN,1996,61.87,8490.0,9267000.0
Tunisia,TUN,1998,62.653,8360.0,9510000.0
Tunisia,TUN,1999,63.043,8422.0,9614000.0
Tunisia,TUN,2000,63.432,8440.0,9708000.0
Tunisia,TUN,2001,63.818,8478.0,9794000.0
Tunisia,TUN,2003,64.585,8350.0,9945000.0
Tunisia,TUN,2004,64.95,8449.0,10022000.0
Tunisia,TUN,2005,65.237,8656.0,10107000.0
Tunisia,TUN,2006,65.524,9116.0,10201000.0
Tunisia,TUN,2008,66.093,10116.0,10414000.0
Tunisia,TUN,2010,66.657,10735.0,10635000.0
Tunisia,TUN,2011,66.938,10437.0,10742000.0
Tunisia,TUN,2012,67.218,10749.0,10847000.0
Turkey,TUR,1800,6.300000190734863,,9773456.0
Turkey,TUR,1801,,,9788268.0
Turkey,TUR,1802,,,9803102.0
Turkey,TUR,1803,,,9817959.0
Turkey,TUR,1804,,,9832839.0
Turkey,TUR,1805,,,9847741.0
Turkey,TUR,1806,,,9862665.0
Turkey,TUR,1807,,,9877613.0
Turkey,TUR,1810,,,9923007.0
Turkey,TUR,1811,,,9938833.0
Turkey,TUR,1812,,,9955472.0
Turkey,TUR,1813,,,9972928.0
Turkey,TUR,1815,,,10010306.0
Turkey,TUR,1816,,,10030236.0
Turkey,TUR,1817,,,10050998.0
Turkey,TUR,1818,,,10072596.0
Turkey,TUR,1819,,,10095034.0
Turkey,TUR,1820,,1212.0,10118315.0
Turkey,TUR,1821,,,10142444.0
Turkey,TUR,1822,,,10167424.0
Turkey,TUR,1823,,,10193259.0
Turkey,TUR,1824,,,10219953.0
Turkey,TUR,1825,,,10247510.0
Turkey,TUR,1826,,,10275934.0
Turkey,TUR,1828,,,10335397.0
Turkey,TUR,1829,,,10366445.0
Turkey,TUR,1830,,,10398375.0
Turkey,TUR,1831,,,10431191.0
Turkey,TUR,1832,,,10464112.0
Turkey,TUR,1834,,,10530264.0
Turkey,TUR,1835,,,10563497.0
Turkey,TUR,1837,,,10630277.0
Turkey,TUR,1838,,,10663826.0
Turkey,TUR,1839,,,10697480.0
Turkey,TUR,1841,,,10765108.0
Turkey,TUR,1842,,,10799082.0
Turkey,TUR,1845,,,10901648.0
Turkey,TUR,1846,,,10936053.0
Turkey,TUR,1848,,,11005189.0
Turkey,TUR,1850,,,11074762.0
Turkey,TUR,1851,,,11110991.0
Turkey,TUR,1852,,,11147339.0
Turkey,TUR,1853,,,11183806.0
Turkey,TUR,1854,,,11220391.0
Turkey,TUR,1855,,,11257096.0
Turkey,TUR,1856,,,11293921.0
Turkey,TUR,1857,,,11330867.0
Turkey,TUR,1858,,,11367933.0
Turkey,TUR,1859,,,11405120.0
Turkey,TUR,1860,,,11442429.0
Turkey,TUR,1861,,,11481239.0
Turkey,TUR,1863,,,11563416.0
Turkey,TUR,1864,,,11606810.0
Turkey,TUR,1865,,,11651757.0
Turkey,TUR,1866,,,11698272.0
Turkey,TUR,1867,,,11746367.0
Turkey,TUR,1868,,,11796057.0
Turkey,TUR,1869,,,11847354.0
Turkey,TUR,1870,,1451.0,11900274.0
Turkey,TUR,1871,,,11954828.0
Turkey,TUR,1872,,,12011032.0
Turkey,TUR,1873,,,12061289.0
Turkey,TUR,1874,,,12121278.0
Turkey,TUR,1877,,,12308362.0
Turkey,TUR,1878,,,12377125.0
Turkey,TUR,1879,,,12447985.0
Turkey,TUR,1880,,,12519250.0
Turkey,TUR,1881,,,12589872.0
Turkey,TUR,1882,,,12661949.0
Turkey,TUR,1883,,,12734439.0
Turkey,TUR,1884,,,12806408.0
Turkey,TUR,1885,,,12879724.0
Turkey,TUR,1886,,,12953460.0
Turkey,TUR,1887,,,13026802.0
Turkey,TUR,1889,,,13176384.0
Turkey,TUR,1890,,,13251817.0
Turkey,TUR,1891,,,13327683.0
Turkey,TUR,1892,,,13403982.0
Turkey,TUR,1893,,,13480718.0
Turkey,TUR,1894,,,13557893.0
Turkey,TUR,1895,,,13635509.0
Turkey,TUR,1896,,,13713570.0
Turkey,TUR,1897,,,13792078.0
Turkey,TUR,1898,,,13871034.0
Turkey,TUR,1899,,,13950443.0
Turkey,TUR,1900,15.69999980926514,,14030306.0
Turkey,TUR,1901,,,14110626.0
Turkey,TUR,1903,,,14271903.0
Turkey,TUR,1904,,,14353606.0
Turkey,TUR,1905,,,14435776.0
Turkey,TUR,1907,,,14600463.0
Turkey,TUR,1908,,,14684046.0
Turkey,TUR,1909,,,14768107.0
Turkey,TUR,1910,,,14852648.0
Turkey,TUR,1911,,,14937363.0
Turkey,TUR,1912,,,15022873.0
Turkey,TUR,1913,,1834.0,15041582.0
Turkey,TUR,1914,,,14993614.0
Turkey,TUR,1915,,,14879090.0
Turkey,TUR,1916,,,14765440.0
Turkey,TUR,1917,,,14652658.0
Turkey,TUR,1918,,924.0,14538524.0
Turkey,TUR,1919,,,14425828.0
Turkey,TUR,1920,,,14314005.0
Turkey,TUR,1921,,,14203050.0
Turkey,TUR,1923,,975.0,14050409.0
Turkey,TUR,1924,,1028.0,14075128.0
Turkey,TUR,1925,,1105.0,14167162.0
Turkey,TUR,1926,,1237.0,14261883.0
Turkey,TUR,1927,,1083.0,14401949.0
Turkey,TUR,1928,,1145.0,14588032.0
Turkey,TUR,1929,,1265.0,14815765.0
Turkey,TUR,1930,,1311.0,15050216.0
Turkey,TUR,1931,,1375.0,15288362.0
Turkey,TUR,1932,,1279.0,15533561.0
Turkey,TUR,1933,,1434.0,15779433.0
Turkey,TUR,1934,,1452.0,16029335.0
Turkey,TUR,1936,,1727.0,16565079.0
Turkey,TUR,1937,,1764.0,16853272.0
Turkey,TUR,1938,,1898.0,17217040.0
Turkey,TUR,1939,,2009.0,17585176.0
Turkey,TUR,1940,,1866.0,17919388.0
Turkey,TUR,1941,,1689.0,18149808.0
Turkey,TUR,1943,,1584.0,18538096.0
Turkey,TUR,1944,,1509.0,18735264.0
Turkey,TUR,1946,,1649.0,19385882.0
Turkey,TUR,1947,,1711.0,19844708.0
Turkey,TUR,1948,,1908.0,20314616.0
Turkey,TUR,1949,,1780.0,20834740.0
Turkey,TUR,1950,24.774,1912.0,21408000.0
Turkey,TUR,1951,25.502,2096.0,21951000.0
Turkey,TUR,1952,26.245,2359.0,22509000.0
Turkey,TUR,1953,27.0,2589.0,23082000.0
Turkey,TUR,1954,27.77,2524.0,23669000.0
Turkey,TUR,1955,28.553,2663.0,24271000.0
Turkey,TUR,1956,29.19,2698.0,24886000.0
Turkey,TUR,1957,29.761,2851.0,25515000.0
Turkey,TUR,1959,30.923,3012.0,26809000.0
Turkey,TUR,1960,31.515,3059.0,27472000.0
Turkey,TUR,1961,32.064,3061.0,28147000.0
Turkey,TUR,1962,32.598,3218.0,28833000.0
Turkey,TUR,1963,33.137,3474.0,29531000.0
Turkey,TUR,1964,33.68,3542.0,30244000.0
Turkey,TUR,1965,34.227,3574.0,30973000.0
Turkey,TUR,1966,34.949,4073.0,31718000.0
Turkey,TUR,1967,35.759,4187.0,32478000.0
Turkey,TUR,1969,37.401,4598.0,34055000.0
Turkey,TUR,1970,38.234,4837.0,34876000.0
Turkey,TUR,1971,38.945,5095.0,35721000.0
Turkey,TUR,1972,39.6,5403.0,36587000.0
Turkey,TUR,1973,40.258,5660.0,37472000.0
Turkey,TUR,1974,40.92,6463.0,38370000.0
Turkey,TUR,1975,41.586,7021.0,39277000.0
Turkey,TUR,1976,42.087,7525.0,40190000.0
Turkey,TUR,1977,42.508,7386.0,41108000.0
Turkey,TUR,1978,42.931,7101.0,42040000.0
Turkey,TUR,1979,43.355,6940.0,42994000.0
Turkey,TUR,1980,43.78,6921.0,43976000.0
Turkey,TUR,1981,45.189,7543.0,44988000.0
Turkey,TUR,1982,46.997,7559.0,46025000.0
Turkey,TUR,1983,48.812,7710.0,47073000.0
Turkey,TUR,1984,50.634,7954.0,48114000.0
Turkey,TUR,1986,53.93,8792.0,50129000.0
Turkey,TUR,1987,55.261,9473.0,51101000.0
Turkey,TUR,1988,56.587,9657.0,52054000.0
Turkey,TUR,1989,57.899,9471.0,52992000.0
Turkey,TUR,1990,59.203,10029.0,53922000.0
Turkey,TUR,1991,59.976,9606.0,54841000.0
Turkey,TUR,1993,61.055,10693.0,56654000.0
Turkey,TUR,1994,61.59,9919.0,57564000.0
Turkey,TUR,1996,62.653,11625.0,59423000.0
Turkey,TUR,1997,63.179,11996.0,60373000.0
Turkey,TUR,1998,63.703,11564.0,61330000.0
Turkey,TUR,1999,64.223,10735.0,62287000.0
Turkey,TUR,2000,64.741,11830.0,63240000.0
Turkey,TUR,2001,65.34,11025.0,64192000.0
Turkey,TUR,2002,65.974,10973.0,65145000.0
Turkey,TUR,2003,66.602,10387.0,66089000.0
Turkey,TUR,2004,67.225,11558.0,67011000.0
Turkey,TUR,2005,67.84,12570.0,67903000.0
Turkey,TUR,2006,68.45,13731.0,68757000.0
Turkey,TUR,2007,69.053,14532.0,69582000.0
Turkey,TUR,2008,69.651,15393.0,70419000.0
Turkey,TUR,2009,70.241,14794.0,71321000.0
Turkey,TUR,2010,70.825,16211.0,72327000.0
Turkey,TUR,2012,71.974,18787.0,74651000.0
Turkmenistan,TKM,1800,,,367215.0
Turkmenistan,TKM,1801,,,367215.0
Turkmenistan,TKM,1802,,,367215.0
Turkmenistan,TKM,1803,,,367215.0
Turkmenistan,TKM,1804,,,367215.0
Turkmenistan,TKM,1805,,,367215.0
Turkmenistan,TKM,1806,,,367215.0
Turkmenistan,TKM,1807,,,367215.0
Turkmenistan,TKM,1808,,,367215.0
Turkmenistan,TKM,1809,,,367215.0
Turkmenistan,TKM,1810,,,367215.0
Turkmenistan,TKM,1811,,,367376.0
Turkmenistan,TKM,1812,,,367700.0
Turkmenistan,TKM,1814,,,368842.0
