Store,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment
6.0,70.81,3.721,8735.97,3.82,6.15,855.06,9092.57,224.4017192,5.668
6.0,77.82,3.666,4181.54,7.64,1.65,1952.69,2447.92,224.6029706,5.668
6.0,70.84,3.617,9663.09,3697.54,40.93,3720.0,5941.24,224.804222,5.329
6.0,65.43,3.601,1905.34,6670.147999999999,13.83,559.5,8706.87,225.0054733,5.329
6.0,69.68,3.594,1476.45,11369.098,3.1,31.32,4080.57,225.0501013,5.329
6.0,72.34,3.506,6827.59,53.07,506.91400000000004,319.25,1881.27,225.0686254,5.329
6.0,58.38,3.386,13494.41,15350.17,34.79,5549.32,6682.4,225.0871495,5.329
6.0,66.68,3.314,10750.41,1244.27,11.32,524.64,4196.85,225.1056736,5.329
6.0,56.16,3.252,7849.78,146.12,64.7,957.54,8467.19,225.1376976,5.329
6.0,60.28,3.211,849.7,809.664,112255.67,212.36,1963.4,225.1877216,5.329
6.0,56.18,3.207,4463.06,32.69199999999999,3737.14,94.88,9459.61,225.2377455,5.329
6.0,64.25,3.198,11880.41,8123.476000000001,426.0,3127.97,15254.23,225.2877694,5.329
6.0,51.31,3.168,5687.4,355.07399999999996,83.26,469.15,6390.63,225.3479355,5.329
6.0,58.51,3.098,5511.3,35.96,240.32,10.0,4165.9,225.4689545,5.329
6.0,46.57,3.108,12663.68,52304.87,424.04,46.98,1668.09,225.5899734,5.329
6.0,40.46,3.161,2958.8,59362.3,27.18,24.85,4190.08,225.7109924,5.372
6.0,48.26,3.243,5510.29,33063.57,-0.86,693.1,3418.77,225.8320114,5.372
6.0,44.94,3.237,3311.95,1697.99,5.34,3.0,2403.96,225.8649753,5.372
6.0,57.35,3.227,1541.93,751.92,0.6,40.61,1107.6,225.8627173,5.372
6.0,58.57,3.244,12770.23,1088.16,434.8,17254.24,4436.09,225.8604592,5.372
6.0,60.55,3.417,64733.8,1335.25,240.3,34049.73,6567.44,225.8582011,5.372
6.0,53.36,3.475,20422.71,6289.09,203.0,19117.99,7911.9,225.8980588,5.372
6.0,54.57,3.597,12528.67,5392.98,29.98,270.37,3771.58,226.0432059,5.372
6.0,50.08,3.711,5999.24,578.17,2.0,155.0,5362.39,226.1883529,5.372
6.0,55.31,3.658,45591.46,212.69,79.91,8383.35,3778.9,226.3335,5.372
6.0,59.18,3.622,8035.95,396.672,8.69,613.44,3328.21,226.4615074,5.372
6.0,65.87,3.611,11497.72,1040.202,649.0,2351.98,2772.72,226.5466657,5.372
6.0,54.23,3.606,6162.8,3389.06,736.47,32.03,3690.59,226.6318239,5.372
6.0,61.4,3.583,13894.83,8546.67,635.55,1436.84,3152.22,226.7169822,5.285
6.0,63.11,3.529,5772.74,180.35,97.82,1027.37,3742.94,226.8021404,5.285
6.0,68.65,3.451,2218.26,9.04,95.2,13.38,1664.93,226.8021404,5.285
6.0,60.91,3.417,2848.95,12716.414,112.6,179.66,2553.43,226.8021404,5.285
6.0,68.17,3.386,11882.48,22.88,36.92,4788.84,2648.71,213.52213232,6.776599999999999
6.0,66.6,3.392,4028.93,321.9,53.47,537.54,11882.48,214.36865681999998,6.795999999999999
6.0,72.28,3.454,7729.62,190.96,9.5,1285.36,4751.3,217.36565394,6.609999999999999
6.0,78.46,3.494,5842.49,194.86,368.14,1000.8,7037.72,215.34147790000003,6.8096000000000005
6.0,77.49,3.466,5849.58,251.75,413.12,1.92,3945.71,216.40658909999996,6.7542
6.0,79.63,3.439,15657.52,1059.99,410.85,6795.91,7037.09,214.63498141999997,7.001399999999999
6.0,80.91,3.431,4061.92,651.6,693.25,3838.56,2825.36,214.54469971999998,6.9398
6.0,83.53,3.479,6264.97,669.13,357.59,5171.26,6955.91,214.35275526,6.949599999999999
6.0,86.14,3.495,5463.09,1071.94,210.1,4666.78,8341.22,215.20320035999998,6.916200000000001
6.0,82.98,3.422,14374.85,4054.24,1126.23,9827.95,2385.16,215.47072846,6.851000000000001
6.0,85.91,3.4,13456.91,1783.4,114.92,1133.32,6330.81,215.21606114000002,6.851000000000001
6.0,79.11,3.556,2124.1,693.74,270.3,671.53,3867.01,214.49319452,6.922199999999999
6.0,84.42,3.62,543.69,798.02,16.05,70.4,2648.37,215.90023506000003,6.8432
7.0,10.53,2.58,2239.2780000000002,6893.476000000001,172.098,281.538,1774.968,189.3816974,9.014
7.0,25.9,2.572,2285.178,1901.14,8318.122,521.198,3357.5200000000004,189.4642725,9.014
7.0,27.28,2.55,2285.178,1901.14,8299.71,521.198,3357.5200000000004,189.5340998,9.014
7.0,24.91,2.586,3674.9979999999996,2521.4900000000002,8318.122,962.198,3259.346,189.6018023,9.014
7.0,35.86,2.62,12505.057999999999,26461.382,454.284,5271.19,7514.360000000001,189.6695049,9.014
7.0,27.25,2.684,2285.178,1901.14,8299.71,521.198,3357.5200000000004,189.7372075,9.014
7.0,29.04,2.692,3623.45,1153.27,8299.946,352.60600000000005,2740.974,189.734262,9.014
7.0,23.33,2.717,14532.226,1523.224,8493.331999999999,4382.814,3998.682,189.7195417,9.014
7.0,38.26,2.725,11351.616,18615.788,291.48400000000004,5304.030000000001,4515.63,189.7048215,8.963
7.0,33.79,2.75,9460.586000000001,21100.497999999996,373.946,3277.9139999999998,8087.194,189.6901012,8.963
7.0,41.89,2.765,6969.174000000001,5603.181999999999,570.994,2815.5199999999995,4061.7880000000005,189.6628845,8.963
7.0,43.07,2.776,20645.248,3013.3900000000003,592.904,10382.402,6241.436,189.6190057,8.963
7.0,38.99,2.766,5162.892000000001,15879.006,385.532,680.3399999999999,3221.7860000000005,189.575127,8.963
7.0,40.07,2.771,7864.039999999999,5174.45,321.674,2857.644,4412.12,189.5312483,8.963
7.0,41.41,2.788,6969.173999999999,4757.967999999999,570.994,2815.5199999999995,4061.7879999999996,189.4904116,8.963
7.0,46.6,2.776,3572.254,49.136,77.66,821.2520000000001,1792.15,189.467827,8.963
7.0,54.24,2.737,2446.942,435.592,86.696,726.716,1095.4779999999998,189.4452425,8.963
7.0,53.63,2.7,2170.2239999999997,308.704,86.696,766.408,1446.464,189.422658,8.963
7.0,63.59,2.684,5124.428,138.846,59.71600000000001,1423.21,3846.774,189.4000734,8.963
7.0,52.7,2.674,3089.458,247.48600000000002,85.992,1025.222,1596.904,189.4185259,8.963
7.0,59.94,2.715,3176.732,325.444,59.274,665.498,2118.858,189.4533931,8.963
7.0,61.31,2.728,7472.372,244.92799999999997,100.16600000000001,2944.88,4580.846,189.4882603,9.017
7.0,58.0,2.711,1998.804,368.00399999999996,66.994,260.576,1987.3619999999999,189.5231276,9.017
7.0,62.19,2.699,7472.372,244.92799999999997,100.16600000000001,2944.88,4580.846,189.6125456,9.017
7.0,64.64,2.691,3066.334,117.96399999999998,40.816,761.094,4678.132,189.774698,9.017
7.0,66.07,2.69,4172.722,113.15599999999999,35.406000000000006,1251.758,4920.629999999999,189.9368504,9.017
7.0,61.7,2.69,7472.372,244.92799999999997,100.16600000000001,2944.88,4580.846,190.0990028,9.017
7.0,60.13,2.723,3176.732,325.444,59.274,665.498,2118.858,190.2611552,9.017
7.0,59.59,2.732,3176.732,325.444,66.994,665.498,2118.858,190.2948237,9.017
7.0,57.57,2.731,1304.106,396.988,86.992,339.26800000000003,1072.3,190.3284922,9.017
7.0,49.84,2.773,2648.06,52.688,88.61600000000001,736.754,1654.166,190.3621607,9.017
7.0,48.5,2.78,2926.708,69.44,90.93800000000002,686.434,2171.0240000000003,190.3958293,9.017
7.0,48.56,2.8,2926.708,69.44,90.93800000000002,686.434,2171.0240000000003,190.4688287,9.017
7.0,47.55,2.793,2926.7079999999996,69.44,90.938,686.434,2171.0240000000003,190.5713264,9.017
7.0,49.99,2.759,2648.06,52.688,88.616,736.7540000000001,1654.166,190.6738241,9.137
7.0,44.13,2.745,6226.5199999999995,2803.1439999999993,29.038,886.128,2285.562,190.7763218,9.137
7.0,35.86,2.762,11963.398,21061.595999999998,283.986,3345.7,6233.22,190.8623087,9.137
7.0,36.84,2.762,11377.047999999999,4501.75,92.262,5688.451999999999,4043.750000000001,190.9070184,9.137
7.0,34.78,2.748,8923.083999999999,17472.136,451.196,6554.046,2225.37,190.951728,9.137
7.0,49.44,2.729,2648.06,52.688,88.616,736.754,1654.166,190.9964377,9.137
7.0,22.12,2.737,22894.706,1987.146,223.654,7481.414,4087.264,191.0411474,9.137
7.0,25.56,2.758,3674.9979999999996,2521.4900000000002,8318.122,962.198,3259.346,191.0312172,9.137
7.0,17.95,2.742,2405.2920000000004,5995.774,234.13199999999998,741.762,4159.626,191.0121805,9.137
7.0,21.88,2.712,21335.28,3424.6760000000004,206.494,6974.128,4296.818,190.9931437,9.137
7.0,24.24,2.728,14020.148000000001,1348.786,8492.559999999998,4126.152,4129.086,190.9741069,9.137
7.0,20.74,2.778,21335.28,3424.6760000000004,206.494,6974.128,4296.818,191.0303376,9.137
7.0,26.04,2.781,2285.178,1901.14,8318.122,521.198,3357.5200000000004,191.1430189,9.137
7.0,13.76,2.829,2080.514,5994.51,173.442,275.71400000000006,2392.724,191.2557002,9.137
7.0,10.09,2.882,2239.2780000000002,4626.642,172.098,281.53800000000007,1774.968,191.3683815,8.818
7.0,11.32,2.911,2239.278,6893.476000000001,172.098,281.538,1774.968,191.4784939,8.818
7.0,25.4,2.973,3674.9980000000005,2521.4900000000002,8318.122,962.198,3259.346,191.5731924,8.818
7.0,10.11,3.008,2239.2780000000002,4626.641999999999,172.098,281.53800000000007,1774.968,191.667891,8.818
7.0,-2.06,3.011,4091.63,7430.742000000001,31.052000000000003,294.168,1281.468,191.7625895,8.818
7.0,10.24,3.037,2239.2780000000002,4626.641999999999,172.098,281.53800000000007,1774.968,191.8572881,8.818
7.0,17.3,3.051,2405.292,5995.774,234.13199999999998,741.762,4159.626,191.9178331,8.818
7.0,17.46,3.101,2405.292,5995.774,234.13199999999998,741.762,4159.626,191.9647167,8.818
7.0,21.84,3.232,21335.28,3424.6760000000004,206.494,6974.128,4296.818,192.0116004,8.818
7.0,20.7,3.372,21335.28,3424.6760000000004,206.49399999999997,6974.128,4296.818,192.058484,8.818
7.0,27.69,3.406,2285.178,1901.14,8299.946,521.198,3357.5200000000004,192.1237981,8.818
7.0,25.69,3.414,3674.9980000000005,2521.4900000000002,8318.122,962.198,3259.346,192.1964844,8.818
7.0,24.83,3.461,3674.9980000000005,2521.4900000000002,8317.557999999999,962.198,3259.346,192.2691707,8.595
7.0,30.64,3.532,3623.45,1153.27,8299.946,352.60600000000005,2740.974,192.3418571,8.595
7.0,27.79,3.611,2285.178,1901.14,8299.946,521.198,3357.5200000000004,192.4225954,8.595
7.0,31.84,3.636,5165.782,2025.0400000000002,8300.338,401.87600000000003,2573.0460000000003,192.5234638,8.595
7.0,26.79,3.663,2285.178,1901.14,8318.122,521.198,3357.5200000000004,192.6243322,8.595
7.0,26.54,3.735,2285.178,1901.14,8318.122,521.198,3357.5200000000004,192.7252006,8.595
7.0,36.61,3.767,3737.476,1604.1639999999998,7.1240000000000006,1013.524,1695.8300000000004,192.826069,8.595
7.0,36.16,3.828,3737.476,1900.736,7.1240000000000006,1013.524,1695.8300000000004,192.831317,8.595
7.0,37.51,3.795,3975.672,1604.164,12.361999999999998,1241.1219999999998,1284.976,192.8365651,8.595
7.0,45.77,3.763,6226.5199999999995,327.994,29.038,886.1279999999999,2285.562,192.8418131,8.595
7.0,53.3,3.735,2170.224,308.704,86.696,766.408,1446.464,192.8470612,8.595
7.0,48.79,3.697,6923.742,52.688,88.248,736.1719999999999,1809.3799999999999,192.9034759,8.595
7.0,46.85,3.661,8980.912,46.616,55.870000000000005,625.564,2092.486,192.9982655,8.595
7.0,58.54,3.597,1998.8039999999996,368.004,35.724000000000004,260.57599999999996,1987.3619999999999,193.0930552,8.622
7.0,59.08,3.54,5956.688,199.132,33.346000000000004,746.392,2136.202,193.1878448,8.622
7.0,54.37,3.532,2446.942,435.592,86.696,726.716,1095.4779999999998,193.3125484,8.622
7.0,56.22,3.545,1873.438,446.104,88.004,652.958,1023.762,193.5120367,8.622
7.0,56.66,3.547,1873.438,446.104,97.81200000000001,652.958,1023.762,193.711525,8.622
7.0,55.91,3.554,1873.438,446.104,88.004,652.958,1023.762,193.9110133,8.622
7.0,54.56,3.542,2446.942,435.592,86.696,726.716,1095.4779999999998,194.1105017,8.622
7.0,56.06,3.499,1873.438,446.104,88.004,652.958,1023.762,194.2500634,8.622
7.0,57.6,3.485,1304.106,396.988,47.446000000000005,339.26800000000003,1072.3,194.3796374,8.622
7.0,53.4,3.511,2170.224,308.704,86.696,766.4079999999999,1446.464,194.5092113,8.622
7.0,45.61,3.566,10179.532000000001,334.352,24.85,737.5600000000001,2504.508,194.6387853,8.622
7.0,43.67,3.596,6226.5199999999995,506.22799999999995,29.038,886.128,2285.5620000000004,194.7419707,8.622
7.0,43.67,3.581,6226.5199999999995,506.22799999999995,29.038,886.128,2285.5620000000004,194.8099713,8.622
7.0,47.34,3.538,8737.630000000001,46.616,57.186,696.4160000000002,1707.898,194.8779718,8.622
7.0,40.65,3.498,2344.422,506.4040000000001,12.338,1257.602,1089.166,194.9459724,8.513
7.0,32.65,3.491,5744.143999999999,1042.034,8842.124,446.03399999999993,2512.034,195.0261012,8.513
7.0,37.49,3.548,3737.476,1604.164,7.1240000000000006,1013.524,1695.8300000000004,195.1789994,8.513
7.0,28.82,3.55,4564.716,2025.0400000000002,8299.946,711.0020000000001,3335.168,195.3318977,8.513
7.0,23.41,3.527,22382.628,1812.708,223.654,7224.752,4217.668,195.4847959,8.513
7.0,19.53,3.505,3307.6,1431.65,143.06,1330.31,1680.9,195.6376941,8.513
7.0,29.53,3.479,3221.47,1229.96,7.35,494.15,3947.57,195.7184713,8.513
7.0,27.6,3.424,35.94,6.47,41487.59,12.0,905.95,195.7704,8.513
7.0,20.38,3.378,2229.32,6.47,738.42,1630.88,11534.89,195.8223287,8.513
7.0,11.17,3.331,3393.21,11148.322,94.93,589.44,3067.9,195.8742575,8.513
7.0,15.2,3.266,2089.28,0.09,168.73,439.97,1899.74,195.9841685,8.513
7.0,12.19,3.173,519.82,0.15,483.1,41.51,1313.38,196.1713893,8.513
7.0,15.56,3.119,2026.82,17021.3,113.19,144.93,1178.13,196.3586101,8.513
7.0,18.67,3.095,2373.44,11519.36,7.26,162.72,4504.47,196.5458309,8.256
7.0,7.46,3.077,3167.26,5926.48,0.54,191.84,1415.69,196.7330517,8.256
7.0,27.41,3.055,1967.73,2791.5,0.73,213.86,4297.27,196.7796652,8.256
7.0,26.9,3.038,747.21,559.46,42.138,47.0,2332.92,196.8262786,8.256
7.0,22.2,3.031,56917.7,1839.82,4.53,16241.73,2414.97,196.8728921,8.256
7.0,18.79,3.103,13100.37,3096.6,1.73,4854.7,6266.04,196.9195056,8.256
7.0,27.03,3.113,5453.54,4918.31,1.88,1838.98,5303.89,196.9432711,8.256
7.0,24.41,3.129,10170.57,4331.71,93.06,2699.15,3456.7,196.9499007,8.256
7.0,21.64,3.191,41848.34,2326.08,139.2,15505.0,1348.86,196.9565303,8.256
7.0,30.1,3.286,12144.9,1178.96,2.18,996.02,2221.16,196.9631599,8.256
7.0,37.29,3.486,2980.91,3.28,2.55,3440.61,1127.01,197.0457208,8.256
7.0,35.06,3.664,8458.87,429.006,3.84,293.35,1493.28,197.2295234,8.256
7.0,44.99,3.75,8460.02,2.4,9.25,385.22,1666.6,197.4133259,8.256
7.0,44.29,3.854,7550.89,22189.663999999997,21.98,1156.2,3500.91,197.5971285,8.09
7.0,41.43,3.901,1662.2,1555.57,15.47,776.66,1377.63,197.780931,8.09
7.0,39.3,3.936,2114.64,863.38,14.21,549.62,1509.05,197.7227385,8.09
7.0,51.49,3.927,819.48,2240.472,45.94,49.82,1209.89,197.664546,8.09
7.0,45.38,3.903,6018.32,2286.902,69.97,1590.01,1521.53,197.6063534,8.09
7.0,48.54,3.87,24426.8,543.176,4.8,402.53,2012.64,197.5481609,8.09
7.0,49.41,3.837,3225.22,1231.376,24.83,508.1,1897.92,197.5553137,8.09
7.0,50.6,3.804,5126.54,3387.8959999999997,90.05,483.27,2236.31,197.5886046,8.09
7.0,55.06,3.764,2427.12,27.909999999999997,98.67,1349.72,2112.74,197.6218954,8.09
7.0,63.07,3.741,3729.69,76.6,0.12,444.64,3495.06,197.6551863,8.09
7.0,59.33,3.723,16717.38,119.4,0.65,677.29,1144.07,197.692292,8.09
7.0,63.69,3.735,12407.71,352.1,0.09,1239.04,1533.86,197.7389345,8.09
7.0,68.84,3.693,1246.74,425.6,12.906,42.0,1200.17,197.785577,8.09
7.0,64.67,3.646,2779.97,326.2,5.07,2112.68,1548.33,197.8322195,7.872
7.0,64.21,3.613,1562.86,85.7,0.35,424.66,57029.78,197.8788621,7.872
7.0,62.87,3.585,1182.59,114.37,11.37,198.49,2423.07,197.9290378,7.872
7.0,64.6,3.57,1064.81,688.66,3.45,1264.45,2007.5,197.9792136,7.872
7.0,61.83,3.528,9468.47,109.88,2.88,8606.99,1605.62,198.0293893,7.872
7.0,63.41,3.509,4032.28,26.2,55.79,2124.61,960.59,198.0795651,7.872
7.0,59.66,3.545,1266.82,34.6,46.86,1649.91,1421.44,198.1001057,7.872
7.0,59.27,3.558,2534.52,19.6,1.86,1627.26,3915.85,198.0984199,7.872
7.0,60.46,3.556,6246.07,9.0,16.35,2482.01,1225.36,198.0967341,7.872
7.0,57.84,3.596,5069.74,11830.036,10.15,817.15,2158.82,198.0950484,7.872
7.0,53.66,3.659,3180.52,1194.2400000000002,5.03,709.04,5384.1,198.1267184,7.872
7.0,51.77,3.765,4113.14,12.0,3.0,344.2,4693.52,198.358523,7.872
7.0,50.64,3.789,3735.2,6.91,4.5,917.2,1793.35,198.5903276,7.872
7.0,48.43,3.779,2955.56,802.408,9.9,2240.78,1324.84,198.8221322,7.557
7.0,41.43,3.76,302.62,366.47999999999996,3.72,375.75,514.23,199.0539368,7.557
7.0,43.01,3.75,2034.63,16128.934,0.5,298.55,4163.41,199.1481963,7.557
7.0,42.53,3.686,2818.42,24.03,2.97,343.26,1064.56,199.2195317,7.557
7.0,37.2,3.604,3335.15,1937.31,5.02,282.71,1127.18,199.2908671,7.557
7.0,36.89,3.545,1797.81,3661.28,10.0,501.33,3222.63,199.3622024,7.557
7.0,23.91,3.479,4971.72,723.12,7.28,845.51,1710.22,199.4313603,7.557
7.0,34.81,3.45,295.5,555.6300000000001,44081.25,78.08,623.37,199.4976149,7.557
7.0,28.1,3.436,3839.63,48.83200000000001,14836.66,88.68,6046.28,199.5638695,7.557
7.0,34.19,3.373,4599.98,5180.553999999999,116.0,368.57,4274.79,199.6301241,7.557
7.0,20.93,3.303,1463.18,151.76399999999998,26.0,3.97,1049.36,199.7190578,7.557
7.0,12.57,3.218,1066.13,122.84400000000002,29.64,40.6,475.96,199.9440662,7.557
7.0,2.32,3.108,7153.0,7398.79,106.33,24.43,1286.48,200.1690745,7.557
7.0,-6.08,3.034,1390.63,11904.04,37.82,65.08,1446.44,200.3940829,7.107
7.0,-6.61,2.957,2117.01,8298.08,8.61,15.26,745.42,200.6190912,7.107
7.0,-7.29,2.889,6630.25,3626.32,1.96,1174.23,1513.31,200.7382625,7.107
7.0,4.0,2.872,717.12,1046.55,0.6,20.88,826.28,200.815099,7.107
7.0,25.67,2.998,4389.12,316.88,113.68,4128.61,1238.01,200.8919355,7.107
7.0,11.26,3.214,30907.52,185.19,392.36,16519.53,2304.12,200.968772,7.107
7.0,13.73,3.391,8906.51,490.37,0.24,959.51,3846.26,201.040053,7.107
7.0,13.39,3.563,7919.43,642.57,46.54,3475.28,1450.55,201.0974452,7.107
7.0,11.94,3.638,3789.54,99.08,0.4,33.38,959.83,201.1548374,7.107
7.0,24.24,3.624,9370.38,85.98,107.66,2891.2,1385.72,201.2122297,7.107
7.0,30.09,3.607,2521.46,375.29,219.71,879.39,1203.71,201.2410473,7.107
7.0,30.94,3.609,4514.13,13578.820000000002,677.3,133.33,983.16,201.1984283,7.107
7.0,26.56,3.605,7886.02,4211.834000000001,420.1,69.41,2403.73,201.1558092,7.107
7.0,39.3,3.633,6121.49,979.92,152.85,161.59,986.23,201.1131902,6.953
7.0,34.79,3.642,1731.11,28.55,25.47,89.14,1032.44,201.0705712,6.953
7.0,29.7,3.603,1726.61,0.03,28.68,188.07,1130.11,201.0705712,6.953
7.0,35.7,3.568,738.97,680.2520000000001,54.04,21.2,471.4,201.0705712,6.953
7.0,42.36,3.573,4661.74,1010.588,25.74,1145.37,917.91,199.75216315999998,7.916799999999999
7.0,44.11,3.609,4441.63,85.76,18.25,153.84,3820.86,197.04022818,8.3554
7.0,53.23,3.703,3048.39,2.0,6.64,405.44,1236.57,197.46200486000004,8.2128
7.0,50.09,3.884,1557.79,4.0,177.08,596.22,1440.8,202.69834938,7.833800000000001
7.0,50.7,3.87,2350.78,-7.76,91.59,166.86,540.89,206.57008860000002,7.3950000000000005
7.0,50.92,3.825,4849.33,148.68,75.64,2043.97,2240.29,211.51920742000001,6.8782
7.0,54.81,3.797,2143.04,196.29,157.0,605.85,1250.24,193.00587386,8.6902
7.0,52.16,3.736,1434.01,116.52,92.13,471.28,2812.28,200.56333967999998,8.038799999999998
7.0,55.28,3.691,2817.6,750.96,89.61,272.82,1057.35,193.8192327,8.622
7.0,53.86,3.637,3764.78,977.99,163.96,2038.56,1154.49,192.84039612,8.6848
7.0,59.99,3.583,918.12,732.41,55.68,470.11,1397.18,196.83183304,8.3484
7.0,55.22,3.585,460.9,250.72,13.75,310.91,778.74,193.8192327,8.622
7.0,56.69,3.582,180.87,54.56,11717.728,36.65,877.99,193.95285515999998,8.622
8.0,34.14,2.572,3832.436,10496.4,333.422,621.1940000000001,5743.808,214.4714512,6.299
8.0,33.34,2.548,5452.156,10496.4,161.45800000000003,1924.4099999999999,5538.7080000000005,214.6214189,6.299
8.0,39.1,2.514,3869.123999999999,97.55199999999999,374.794,1490.356,6606.844,214.6664878,6.299
8.0,37.91,2.561,3127.136,89.212,529.838,665.738,6414.755999999999,214.6940735,6.299
8.0,45.64,2.625,3029.188,20018.536,75.414,516.2059999999999,2102.032,214.7216592,6.299
8.0,49.76,2.667,2648.06,52.688,88.616,736.754,1654.166,214.7492449,6.299
8.0,47.26,2.72,3027.5620000000004,3462.0879999999997,87.098,624.644,1850.958,214.5764954,6.299
8.0,46.51,2.732,3572.254,3462.0879999999997,77.66,821.2520000000001,1792.15,214.3703567,6.299
8.0,60.18,2.719,3207.508,563.892,69.49,762.3999999999999,2115.5800000000004,214.164218,6.29
8.0,59.25,2.77,3176.732,325.444,47.6,665.498,2118.858,213.9580793,6.29
8.0,62.66,2.808,3362.7980000000002,207.53999999999996,47.872,768.52,3197.572,213.8186357,6.29
8.0,56.1,2.795,1873.438,446.104,79.406,652.958,1023.762,213.768119,6.29
8.0,61.01,2.78,3560.292,557.78,56.878,765.762,2566.118,213.7176024,6.29
8.0,62.68,2.835,3362.798,207.53999999999996,47.872,768.52,3197.572,213.6670857,6.29
8.0,61.35,2.854,3560.2920000000004,557.78,56.878,765.762,2566.118,213.6655355,6.29
8.0,66.03,2.826,4933.786,127.60999999999999,35.026,1378.356,4982.625999999999,213.9577839,6.29
8.0,74.71,2.759,4170.852000000001,545.8900000000001,365.706,2289.24,3321.0260000000003,214.2500323,6.29
8.0,75.71,2.705,4510.352000000001,523.094,402.7,2410.7419999999997,2690.578,214.5422806,6.29
8.0,82.21,2.668,6332.102,1085.56,417.408,2874.552,2484.638,214.834529,6.29
8.0,78.79,2.637,3604.332,262.20199999999994,288.582,663.856,2414.678,214.8324452,6.29
8.0,81.78,2.653,3124.6040000000003,538.792,393.28,1487.456,2269.138,214.7126286,6.29
8.0,74.78,2.669,4170.852000000001,545.8900000000001,365.706,2289.24,3321.0260000000003,214.5928119,6.315
8.0,72.49,2.642,3427.8239999999996,172.92800000000003,149.226,969.89,5338.674,214.4729952,6.315
8.0,77.49,2.623,4427.348,603.824,443.89799999999997,1676.5580000000002,2805.83,214.4640599,6.315
8.0,78.29,2.608,3836.1279999999997,323.752,293.628,947.816,2900.6459999999997,214.6029664,6.315
8.0,76.02,2.64,4510.352000000001,523.094,463.572,2410.742,2690.578,214.7418728,6.315
8.0,80.37,2.627,3207.132,278.736,366.48999999999995,923.4879999999999,2001.7040000000002,214.8807793,6.315
8.0,80.11,2.692,3207.132,278.736,366.48999999999995,923.4879999999999,2001.7040000000002,215.0196857,6.315
8.0,79.36,2.664,3172.6040000000003,256.356,334.066,541.2520000000001,2537.7599999999998,214.9779825,6.315
8.0,74.92,2.619,4170.852000000001,545.8900000000001,365.706,2289.24,3321.0260000000003,214.9362793,6.315
8.0,76.14,2.577,4510.352000000001,523.094,463.572,2410.7419999999997,2690.578,214.894576,6.315
8.0,74.34,2.565,4170.852,545.89,365.706,2289.2400000000002,3321.0260000000003,214.8528728,6.315
8.0,75.32,2.582,4510.352000000001,523.094,402.7,2410.742,2690.578,214.8785562,6.315
8.0,72.21,2.624,3506.04,169.74,149.226,718.078,4783.124,214.9547795,6.315
8.0,68.7,2.603,7456.445999999999,282.18999999999994,34.504000000000005,2283.2,6590.428,215.0310029,6.433
8.0,62.94,2.633,3362.7980000000002,192.362,47.872,768.52,3197.572,215.1072262,6.433
8.0,62.59,2.72,3362.7980000000002,557.78,47.872,768.52,3197.5719999999997,215.1757,6.433
8.0,62.86,2.725,3362.7980000000002,192.362,47.872,768.52,3197.5719999999997,215.2248,6.433
8.0,57.93,2.716,1998.8039999999996,368.00399999999996,66.20599999999999,260.576,1987.3619999999999,215.2739,6.433
8.0,55.76,2.689,1873.438,446.104,86.696,652.958,1023.762,215.323,6.433
8.0,54.89,2.728,2446.942,435.592,86.696,726.716,1095.4779999999998,215.3721,6.433
8.0,43.86,2.771,3812.2959999999994,20025.735999999997,96.488,1284.264,4076.1200000000003,215.2538714,6.433
8.0,51.07,2.735,2648.06,52.688,88.61600000000001,736.754,1654.166,215.1077548,6.433
8.0,42.85,2.708,3812.2959999999994,3506.7039999999993,96.488,1284.264,4076.1200000000003,214.9616381,6.433
8.0,42.47,2.843,3812.2959999999994,3506.7039999999993,96.488,1284.264,4076.12,214.8155214,6.433
8.0,45.03,2.869,3812.296,20018.536,96.488,1284.264,4076.12,214.7510843,6.433
8.0,45.67,2.886,3029.188,3440.7519999999995,75.414,516.2059999999999,2102.032,214.7479069,6.433
8.0,41.47,2.943,5719.157999999999,3506.7039999999993,143.18800000000002,2083.9080000000004,5613.546,214.7447295,6.433
8.0,35.77,2.976,3879.6,9893.424,269.36,492.038,3949.5199999999995,214.7415521,6.262
8.0,31.62,2.983,5452.156,10496.4,161.458,1924.4100000000003,5538.7080000000005,214.7930991,6.262
8.0,42.06,3.016,3812.2959999999994,3506.7039999999993,96.488,1284.264,4076.1200000000003,215.1729926,6.262
8.0,39.26,3.01,3869.124,97.55199999999999,374.794,1490.3560000000002,6606.844,215.5528862,6.262
8.0,24.48,2.989,23047.402,11462.333999999999,131.31199999999998,12474.194,5362.194000000001,215.9327797,6.262
8.0,28.26,3.022,5452.156,15054.591999999999,161.458,1924.4100000000003,5538.7080000000005,216.3126733,6.262
8.0,50.64,3.045,2648.06,52.688,88.61600000000001,736.754,1654.166,216.6310383,6.262
8.0,51.29,3.065,2648.06,52.688,88.61600000000001,736.754,1654.166,216.9247918,6.262
8.0,53.18,3.288,2170.224,308.704,86.696,766.4079999999999,1446.464,217.2185454,6.262
8.0,49.14,3.459,3433.124,55.080000000000005,929.3299999999999,1347.056,7366.201999999999,217.512299,6.262
8.0,56.68,3.488,1873.438,446.104,87.46000000000001,652.958,1023.762,217.7705442,6.262
